Location,Date,Time,Latitude,Longitude,Altitude,YRMODAHRMI,Month,Hour,Season,Humidity,AmbientTemp,PolyPwr,Wind.Speed,Visibility,Pressure,Cloud.Ceiling,DateTime,DateTime_rounded,GHI,DNI,DHI,Clearsky GHI,Clearsky DNI,Clearsky DHI,Solar Zenith Angle,Aerosol Optical Depth,Precipitable Water,Ozone,Cloud Type,Surface Albedo,Mapped_Latitude,Mapped_Longitude,DateTime_NREL,Clearness_Index,DNI_Clearness,Diffuse_Fraction,Solar_Elevation,Hour_sin,Hour_cos,Month_sin,Month_cos
JDMT,20180330,1100,26.98,-80.11,2,201803000000.0,3,11,Spring,32.20825,39.33273,28.78341,16,10.0,1019.9,33,2018-03-30 11:00:00,2018-03-30 11:00:00,940,863,155,952,890,142,24.49,0.135,2.5,0.273,0,0.12,26.98,-80.11,2018-03-30 11:00:00,0.9873949579831933,0.9696629213483146,0.16489361702127658,65.51,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17
JDMT,20180330,1400,26.98,-80.11,2,201803000000.0,3,14,Spring,34.94873,36.78734,9.3967,13,10.0,1018.5,722,2018-03-30 14:00:00,2018-03-30 14:00:00,531,752,112,531,752,112,56.16,0.13,2.6,0.274,0,0.12,26.98,-80.11,2018-03-30 14:00:00,1.0,1.0,0.21092278719397364,33.84,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17
JDMT,20180330,1500,26.98,-80.11,2,201803000000.0,3,15,Spring,36.52954,37.49733,24.74064,17,10.0,1017.6,722,2018-03-30 15:00:00,2018-03-30 15:00:00,298,542,106,304,610,88,69.29,0.125,2.7,0.274,0,0.12,26.98,-80.11,2018-03-30 15:00:00,0.9802631578947368,0.8885245901639345,0.35570469798657717,20.709999999999994,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17
JDMT,20180331,1000,26.98,-80.11,2,201803000000.0,3,10,Spring,60.21118,29.03786,6.39029,5,10.0,1019.6,47,2018-03-31 10:00:00,2018-03-31 10:00:00,431,88,350,938,861,148,23.37,0.154,3.7,0.283,7,0.12,26.98,-80.11,2018-03-31 10:00:00,0.4594882729211087,0.10220673635307782,0.8120649651972158,66.63,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17
JDMT,20180331,1100,26.98,-80.11,2,201803000000.0,3,11,Spring,46.07544,34.13368,12.13061,0,10.0,1019.9,65,2018-03-31 11:00:00,2018-03-31 11:00:00,722,356,397,927,840,161,24.15,0.182,3.7,0.283,7,0.12,26.98,-80.11,2018-03-31 11:00:00,0.778856526429342,0.4238095238095238,0.5498614958448753,65.85,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17
JDMT,20180331,1200,26.98,-80.11,2,201803000000.0,3,12,Spring,50.81177,32.92267,8.46164,5,10.0,1019.9,65,2018-03-31 12:00:00,2018-03-31 12:00:00,638,338,352,850,817,158,32.1,0.186,3.6,0.283,7,0.12,26.98,-80.11,2018-03-31 12:00:00,0.7505882352941177,0.41370869033047736,0.5517241379310345,57.9,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17
JDMT,20180331,1300,26.98,-80.11,2,201803000000.0,3,13,Spring,62.89062,28.32535,6.40639,7,10.0,1019.9,70,2018-03-31 13:00:00,2018-03-31 13:00:00,529,315,300,707,773,145,43.41,0.186,3.6,0.283,7,0.12,26.98,-80.11,2018-03-31 13:00:00,0.7482319660537482,0.407503234152652,0.5671077504725898,46.59,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17
JDMT,20180331,1500,26.98,-80.11,2,201803000000.0,3,15,Spring,48.00415,34.7908,12.1689,10,10.0,1018.6,250,2018-03-31 15:00:00,2018-03-31 15:00:00,70,3,69,293,544,100,69.18,0.181,3.6,0.284,8,0.12,26.98,-80.11,2018-03-31 15:00:00,0.23890784982935154,0.0055147058823529415,0.9857142857142858,20.819999999999993,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17
JDMT,20180401,1000,26.98,-80.11,2,201804000000.0,4,10,Spring,36.78589,37.47467,19.89427,9,10.0,1019.6,722,2018-04-01 10:00:00,2018-04-01 10:00:00,964,929,109,964,929,109,22.98,0.076,3.1,0.31,0,0.12,26.98,-80.11,2018-04-01 10:00:00,1.0,1.0,0.11307053941908714,67.02,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998
JDMT,20180401,1100,26.98,-80.11,2,201804000000.0,4,11,Spring,33.05664,39.9823,24.15914,7,10.0,1019.9,722,2018-04-01 11:00:00,2018-04-01 11:00:00,953,913,118,953,913,118,23.82,0.094,3.1,0.309,0,0.12,26.98,-80.11,2018-04-01 11:00:00,1.0,1.0,0.12381951731374606,66.18,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998
JDMT,20180401,1200,26.98,-80.11,2,201804000000.0,4,12,Spring,32.15332,41.25374,26.64273,10,10.0,1019.6,722,2018-04-01 12:00:00,2018-04-01 12:00:00,876,899,113,876,899,113,31.87,0.09,3.0,0.309,0,0.12,26.98,-80.11,2018-04-01 12:00:00,1.0,1.0,0.12899543378995434,58.129999999999995,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
JDMT,20180401,1300,26.98,-80.11,2,201804000000.0,4,13,Spring,32.93457,39.94957,26.99792,13,10.0,1018.9,722,2018-04-01 13:00:00,2018-04-01 13:00:00,733,865,103,733,865,103,43.25,0.086,3.0,0.307,0,0.12,26.98,-80.11,2018-04-01 13:00:00,1.0,1.0,0.14051841746248295,46.75,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998
JDMT,20180401,1400,26.98,-80.11,2,201804000000.0,4,14,Spring,31.15845,40.66963,26.21173,10,10.0,1018.2,722,2018-04-01 14:00:00,2018-04-01 14:00:00,538,800,90,538,800,90,55.91,0.081,3.0,0.303,0,0.12,26.98,-80.11,2018-04-01 14:00:00,1.0,1.0,0.16728624535315986,34.09,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
JDMT,20180401,1500,26.98,-80.11,2,201804000000.0,4,15,Spring,31.75659,40.02007,23.90864,10,10.0,1017.6,722,2018-04-01 15:00:00,2018-04-01 15:00:00,313,677,71,313,677,71,69.07000000000001,0.077,2.9000000000000004,0.301,0,0.12,26.98,-80.11,2018-04-01 15:00:00,1.0,1.0,0.2268370607028754,20.929999999999993,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998
JDMT,20180402,1000,26.98,-80.11,2,201804000000.0,4,10,Spring,47.82715,33.53195,7.3721,7,10.0,1017.6,722,2018-04-02 10:00:00,2018-04-02 10:00:00,957,888,137,957,888,137,22.59,0.136,3.0,0.277,0,0.11,26.98,-80.11,2018-04-02 10:00:00,1.0,1.0,0.14315569487983282,67.41,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998
JDMT,20180402,1100,26.98,-80.11,2,201804000000.0,4,11,Spring,43.58521,36.13777,24.49282,9,10.0,1017.9,32,2018-04-02 11:00:00,2018-04-02 11:00:00,957,908,124,957,908,124,23.48,0.108,2.9000000000000004,0.277,0,0.11,26.98,-80.11,2018-04-02 11:00:00,1.0,1.0,0.12957157784743992,66.52,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998
JDMT,20180402,1200,26.98,-80.11,2,201804000000.0,4,12,Spring,39.37378,38.63785,26.64905,10,10.0,1017.9,43,2018-04-02 12:00:00,2018-04-02 12:00:00,732,582,237,880,895,118,31.64,0.102,2.8000000000000003,0.277,7,0.11,26.98,-80.11,2018-04-02 12:00:00,0.8318181818181818,0.6502793296089385,0.3237704918032787,58.36,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
JDMT,20180402,1300,26.98,-80.11,2,201804000000.0,4,13,Spring,41.34521,37.44698,27.50212,11,10.0,1017.6,722,2018-04-02 13:00:00,2018-04-02 13:00:00,738,863,108,738,863,108,43.09,0.095,2.8000000000000003,0.278,0,0.11,26.98,-80.11,2018-04-02 13:00:00,1.0,1.0,0.14634146341463414,46.91,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998
JDMT,20180402,1400,26.98,-80.11,2,201804000000.0,4,14,Spring,42.29126,36.83266,26.96319,11,10.0,1016.8,722,2018-04-02 14:00:00,2018-04-02 14:00:00,522,713,121,542,795,95,55.79,0.093,2.8000000000000003,0.277,0,0.11,26.98,-80.11,2018-04-02 14:00:00,0.9630996309963099,0.8968553459119497,0.23180076628352492,34.21,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
JDMT,20180402,1500,26.98,-80.11,2,201804000000.0,4,15,Spring,42.75513,36.19316,17.35178,13,10.0,1016.2,722,2018-04-02 15:00:00,2018-04-02 15:00:00,235,243,148,314,664,76,68.97,0.091,2.8000000000000003,0.277,7,0.11,26.98,-80.11,2018-04-02 15:00:00,0.7484076433121019,0.36596385542168675,0.6297872340425532,21.03,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998
JDMT,20180403,1500,26.98,-80.11,2,201804000000.0,4,15,Spring,38.75122,37.99583,24.5626,13,10.0,1016.9,722,2018-04-03 15:00:00,2018-04-03 15:00:00,323,704,69,323,704,69,68.86,0.07,2.4000000000000004,0.268,0,0.11,26.98,-80.11,2018-04-03 15:00:00,1.0,1.0,0.21362229102167182,21.14,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998
JDMT,20180404,1015,26.98,-80.11,2,201804000000.0,4,10,Spring,62.98218,29.62448,15.07582,5,10.0,1016.9,20,2018-04-04 10:15:00,2018-04-04 10:00:00,561,191,384,970,924,112,21.81,0.083,3.2,0.275,3,0.12,26.98,-80.11,2018-04-04 10:00:00,0.5783505154639176,0.2067099567099567,0.6844919786096256,68.19,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998
JDMT,20180404,1100,26.98,-80.11,2,201804000000.0,4,11,Spring,52.21558,34.16641,11.02124,8,10.0,1016.9,28,2018-04-04 11:00:00,2018-04-04 11:00:00,620,430,224,957,907,121,22.82,0.104,3.2,0.275,3,0.12,26.98,-80.11,2018-04-04 11:00:00,0.6478578892371996,0.474090407938258,0.36129032258064514,67.18,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998
JDMT,20180404,1115,26.98,-80.11,2,201804000000.0,4,11,Spring,38.09204,38.731,11.81767,7,10.0,1016.9,34,2018-04-04 11:15:00,2018-04-04 11:00:00,620,430,224,957,907,121,22.82,0.104,3.2,0.275,3,0.12,26.98,-80.11,2018-04-04 11:00:00,0.6478578892371996,0.474090407938258,0.36129032258064514,67.18,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998
JDMT,20180404,1200,26.98,-80.11,2,201804000000.0,4,12,Spring,52.29492,32.33856,5.90077,10,10.0,1016.9,75,2018-04-04 12:00:00,2018-04-04 12:00:00,842,810,149,878,889,118,31.2,0.104,3.2,0.276,0,0.12,26.98,-80.11,2018-04-04 12:00:00,0.958997722095672,0.9111361079865017,0.17695961995249407,58.8,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
JDMT,20180404,1300,26.98,-80.11,2,201804000000.0,4,13,Spring,70.34912,31.55052,26.34784,9,10.0,1016.9,47,2018-04-04 13:00:00,2018-04-04 13:00:00,736,853,110,736,853,110,42.78,0.103,3.1,0.276,0,0.12,26.98,-80.11,2018-04-04 13:00:00,1.0,1.0,0.14945652173913043,47.22,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998
JDMT,20180404,1500,26.98,-80.11,2,201804000000.0,4,15,Spring,51.55029,33.62762,23.69764,15,10.0,1014.9,722,2018-04-04 15:00:00,2018-04-04 15:00:00,312,636,81,312,636,81,68.75,0.117,3.0,0.277,0,0.12,26.98,-80.11,2018-04-04 15:00:00,1.0,1.0,0.25961538461538464,21.25,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998
JDMT,20180405,1000,26.98,-80.11,2,201804000000.0,4,10,Spring,53.66821,31.66634,19.76922,17,10.0,1016.9,722,2018-04-05 10:00:00,2018-04-05 10:00:00,949,831,175,949,831,175,21.43,0.214,3.1,0.296,0,0.12,26.98,-80.11,2018-04-05 10:00:00,1.0,1.0,0.18440463645943098,68.57,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998
JDMT,20180405,1100,26.98,-80.11,2,201804000000.0,4,11,Spring,44.72656,34.91669,23.96243,13,10.0,1017.2,33,2018-04-05 11:00:00,2018-04-05 11:00:00,793,491,339,955,879,143,22.5,0.143,3.0,0.296,0,0.12,26.98,-80.11,2018-04-05 11:00:00,0.8303664921465969,0.558589306029579,0.4274905422446406,67.5,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998
JDMT,20180405,1200,26.98,-80.11,2,201804000000.0,4,12,Spring,45.09888,35.50583,25.94434,14,10.0,1017.6,722,2018-04-05 12:00:00,2018-04-05 12:00:00,876,863,136,876,863,136,30.98,0.137,3.0,0.295,0,0.12,26.98,-80.11,2018-04-05 12:00:00,1.0,1.0,0.1552511415525114,59.019999999999996,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
JDMT,20180405,1300,26.98,-80.11,2,201804000000.0,4,13,Spring,42.49268,36.74202,26.68242,16,10.0,1017.2,48,2018-04-05 13:00:00,2018-04-05 13:00:00,692,700,177,733,824,127,42.63,0.136,2.9000000000000004,0.294,0,0.12,26.98,-80.11,2018-04-05 13:00:00,0.9440654843110505,0.8495145631067961,0.25578034682080925,47.37,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998
JDMT,20180405,1500,26.98,-80.11,2,201804000000.0,4,15,Spring,41.6748,35.41519,24.37147,13,10.0,1016.2,42,2018-04-05 15:00:00,2018-04-05 15:00:00,314,616,90,314,616,90,68.65,0.129,2.7,0.294,0,0.12,26.98,-80.11,2018-04-05 15:00:00,1.0,1.0,0.28662420382165604,21.349999999999994,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998
JDMT,20180406,1000,26.98,-80.11,2,201804000000.0,4,10,Spring,39.70947,34.7757,20.49176,11,10.0,1017.9,722,2018-04-06 10:00:00,2018-04-06 10:00:00,976,900,136,976,900,136,21.04,0.125,2.5,0.309,0,0.12,26.98,-80.11,2018-04-06 10:00:00,1.0,1.0,0.13934426229508196,68.96000000000001,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998
JDMT,20180406,1100,26.98,-80.11,2,201804000000.0,4,11,Spring,35.25391,36.82007,24.88152,10,10.0,1017.9,38,2018-04-06 11:00:00,2018-04-06 11:00:00,963,880,148,963,880,148,22.17,0.15,2.5,0.31,0,0.12,26.98,-80.11,2018-04-06 11:00:00,1.0,1.0,0.1536863966770509,67.83,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998
JDMT,20180406,1200,26.98,-80.11,2,201804000000.0,4,12,Spring,33.79517,38.04619,28.27071,10,10.0,1017.9,722,2018-04-06 12:00:00,2018-04-06 12:00:00,882,860,143,882,860,143,30.77,0.149,2.5,0.311,0,0.12,26.98,-80.11,2018-04-06 12:00:00,1.0,1.0,0.1621315192743764,59.230000000000004,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
JDMT,20180406,1300,26.98,-80.11,2,201804000000.0,4,13,Spring,33.04443,39.43344,27.59564,11,10.0,1017.6,722,2018-04-06 13:00:00,2018-04-06 13:00:00,740,827,130,740,827,130,42.48,0.14,2.4000000000000004,0.312,0,0.12,26.98,-80.11,2018-04-06 13:00:00,1.0,1.0,0.17567567567567569,47.52,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998
JDMT,20180406,1400,26.98,-80.11,2,201804000000.0,4,14,Spring,32.20215,40.03769,26.5278,10,10.0,1016.8,722,2018-04-06 14:00:00,2018-04-06 14:00:00,544,761,111,544,761,111,55.31,0.129,2.4000000000000004,0.311,0,0.12,26.98,-80.11,2018-04-06 14:00:00,1.0,1.0,0.20404411764705882,34.69,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
JDMT,20180406,1500,26.98,-80.11,2,201804000000.0,4,15,Spring,34.552,38.77884,24.11184,9,10.0,1016.2,722,2018-04-06 15:00:00,2018-04-06 15:00:00,318,634,86,318,634,86,68.54,0.118,2.3000000000000003,0.31,0,0.12,26.98,-80.11,2018-04-06 15:00:00,1.0,1.0,0.27044025157232704,21.459999999999994,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998
JDMT,20180407,1000,26.98,-80.11,2,201804000000.0,4,10,Spring,41.37573,36.18309,19.90306,15,10.0,1013.5,722,2018-04-07 10:00:00,2018-04-07 10:00:00,967,886,138,967,886,138,20.66,0.136,3.1,0.311,0,0.12,26.98,-80.11,2018-04-07 10:00:00,1.0,1.0,0.14270941054808686,69.34,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998
JDMT,20180407,1100,26.98,-80.11,2,201804000000.0,4,11,Spring,35.5835,39.32518,24.86124,11,10.0,1012.8,722,2018-04-07 11:00:00,2018-04-07 11:00:00,863,691,222,956,881,138,21.85,0.137,3.2,0.312,0,0.12,26.98,-80.11,2018-04-07 11:00:00,0.9027196652719666,0.7843359818388195,0.2572421784472769,68.15,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998
JDMT,20180407,1200,26.98,-80.11,2,201804000000.0,4,12,Spring,33.00781,40.00496,26.12244,11,10.0,1012.5,722,2018-04-07 12:00:00,2018-04-07 12:00:00,693,376,369,871,849,140,30.56,0.151,3.3000000000000003,0.312,3,0.12,26.98,-80.11,2018-04-07 12:00:00,0.7956371986222732,0.44287396937573614,0.5324675324675324,59.44,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
JDMT,20180407,1300,26.98,-80.11,2,201804000000.0,4,13,Spring,30.47485,41.26381,27.33651,15,10.0,1011.8,722,2018-04-07 13:00:00,2018-04-07 13:00:00,412,202,263,724,795,136,42.33,0.162,3.5,0.309,7,0.12,26.98,-80.11,2018-04-07 13:00:00,0.569060773480663,0.2540880503144654,0.6383495145631068,47.67,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998
JDMT,20180407,1400,26.98,-80.11,2,201804000000.0,4,14,Spring,30.48706,40.7225,11.67177,15,10.0,1010.7,722,2018-04-07 14:00:00,2018-04-07 14:00:00,281,303,108,528,704,126,55.19,0.176,3.5,0.307,0,0.12,26.98,-80.11,2018-04-07 14:00:00,0.5321969696969697,0.4303977272727273,0.38434163701067614,34.81,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
JDMT,20180407,1500,26.98,-80.11,2,201804000000.0,4,15,Spring,32.65991,38.65044,8.28294,14,10.0,1010.1,722,2018-04-07 15:00:00,2018-04-07 15:00:00,273,342,147,307,570,98,68.44,0.167,3.4000000000000004,0.307,0,0.12,26.98,-80.11,2018-04-07 15:00:00,0.8892508143322475,0.6,0.5384615384615384,21.560000000000002,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998
JDMT,20180408,1000,26.98,-80.11,2,201804000000.0,4,10,Spring,40.82642,36.74706,19.13453,6,10.0,1012.5,722,2018-04-08 10:00:00,2018-04-08 10:00:00,381,26,357,946,825,172,20.28,0.208,3.9,0.316,3,0.12,26.98,-80.11,2018-04-08 10:00:00,0.40274841437632136,0.03151515151515152,0.937007874015748,69.72,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998
JDMT,20180408,1200,26.98,-80.11,2,201804000000.0,4,12,Spring,37.89673,38.05626,16.47881,7,10.0,1013.2,722,2018-04-08 12:00:00,2018-04-08 12:00:00,620,346,321,841,742,201,30.35,0.292,4.2,0.311,3,0.12,26.98,-80.11,2018-04-08 12:00:00,0.737217598097503,0.46630727762803237,0.5177419354838709,59.65,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
JDMT,20180408,1300,26.98,-80.11,2,201804000000.0,4,13,Spring,53.25928,31.04446,9.37196,3,10.0,1012.8,40,2018-04-08 13:00:00,2018-04-08 13:00:00,206,10,199,698,693,185,42.19,0.288,4.5,0.308,4,0.12,26.98,-80.11,2018-04-08 13:00:00,0.29512893982808025,0.01443001443001443,0.9660194174757282,47.81,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998
JDMT,20180408,1500,26.98,-80.11,2,201804000000.0,4,15,Spring,42.23022,35.51338,25.78129,13,10.0,1011.5,43,2018-04-08 15:00:00,2018-04-08 15:00:00,47,1,47,288,424,131,68.33,0.323,4.800000000000001,0.303,3,0.12,26.98,-80.11,2018-04-08 15:00:00,0.16319444444444445,0.0023584905660377358,1.0,21.67,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998
JDMT,20180409,1000,26.98,-80.11,2,201804000000.0,4,10,Spring,53.50342,33.63014,19.66907,14,10.0,1015.5,722,2018-04-09 10:00:00,2018-04-09 10:00:00,801,555,279,951,842,159,19.91,0.18,4.0,0.291,0,0.12,26.98,-80.11,2018-04-09 10:00:00,0.8422712933753943,0.6591448931116389,0.34831460674157305,70.09,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998
JDMT,20180409,1100,26.98,-80.11,2,201804000000.0,4,11,Spring,43.38379,38.00087,23.62046,11,10.0,1015.9,722,2018-04-09 11:00:00,2018-04-09 11:00:00,762,556,244,939,839,157,21.22,0.176,4.3,0.29,0,0.12,26.98,-80.11,2018-04-09 11:00:00,0.8115015974440895,0.6626936829558999,0.32020997375328086,68.78,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998
JDMT,20180409,1300,26.98,-80.11,2,201804000000.0,4,13,Spring,38.62915,40.06538,9.46744,10,10.0,1015.5,722,2018-04-09 13:00:00,2018-04-09 13:00:00,593,495,225,714,767,144,42.05,0.183,4.7,0.288,0,0.12,26.98,-80.11,2018-04-09 13:00:00,0.8305322128851541,0.6453715775749674,0.3794266441821248,47.95,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998
JDMT,20180409,1500,26.98,-80.11,2,201804000000.0,4,15,Spring,43.89648,38.05122,10.41859,17,10.0,1014.2,60,2018-04-09 15:00:00,2018-04-09 15:00:00,288,489,107,304,549,100,68.23,0.177,4.7,0.288,0,0.12,26.98,-80.11,2018-04-09 15:00:00,0.9473684210526315,0.8907103825136612,0.3715277777777778,21.769999999999996,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998
JDMT,20180410,1200,26.98,-80.11,2,201804000000.0,4,12,Spring,41.02783,39.28993,15.85301,5,10.0,1017.9,55,2018-04-10 12:00:00,2018-04-10 12:00:00,520,165,377,840,707,227,29.95,0.376,3.8,0.29,7,0.12,26.98,-80.11,2018-04-10 12:00:00,0.6190476190476191,0.2333804809052334,0.725,60.05,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
JDMT,20180410,1300,26.98,-80.11,2,201804000000.0,4,13,Spring,39.20898,40.00999,17.2861,10,10.0,1016.5,70,2018-04-10 13:00:00,2018-04-10 13:00:00,35,0,35,701,667,205,41.91,0.358,3.8,0.289,9,0.12,26.98,-80.11,2018-04-10 13:00:00,0.04992867332382311,0.0,1.0,48.09,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998
JDMT,20180410,1445,26.98,-80.11,2,201804000000.0,4,14,Spring,47.43042,37.99835,26.92763,17,10.0,1015.2,722,2018-04-10 14:45:00,2018-04-10 15:00:00,188,135,138,295,460,124,68.13,0.309,4.1000000000000005,0.288,8,0.12,26.98,-80.11,2018-04-10 15:00:00,0.6372881355932203,0.29347826086956524,0.7340425531914894,21.870000000000005,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
JDMT,20180410,1500,26.98,-80.11,2,201804000000.0,4,15,Spring,49.97559,36.69922,6.89353,18,10.0,1015.2,722,2018-04-10 15:00:00,2018-04-10 15:00:00,188,135,138,295,460,124,68.13,0.309,4.1000000000000005,0.288,8,0.12,26.98,-80.11,2018-04-10 15:00:00,0.6372881355932203,0.29347826086956524,0.7340425531914894,21.870000000000005,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998
JDMT,20180411,1000,26.98,-80.11,2,201804000000.0,4,10,Spring,63.72681,29.63455,21.34397,13,10.0,1017.2,722,2018-04-11 10:00:00,2018-04-11 10:00:00,257,0,257,954,807,192,19.16,0.249,3.2,0.307,3,0.12,26.98,-80.11,2018-04-11 10:00:00,0.2693920335429769,0.0,1.0,70.84,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998
JDMT,20180411,1100,26.98,-80.11,2,201804000000.0,4,11,Spring,68.11523,27.07153,6.42174,14,10.0,1017.6,250,2018-04-11 11:00:00,2018-04-11 11:00:00,402,9,394,955,840,169,20.61,0.196,3.1,0.308,3,0.12,26.98,-80.11,2018-04-11 11:00:00,0.42094240837696334,0.010714285714285714,0.9800995024875622,69.39,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998
JDMT,20180411,1130,26.98,-80.11,2,201804000000.0,4,11,Spring,69.20776,25.86555,5.34986,13,10.0,1018.2,24,2018-04-11 11:30:00,2018-04-11 11:30:00,455,42,417,926,836,166,24.59,0.196,2.9000000000000004,0.308,3,0.12,26.98,-80.11,2018-04-11 11:30:00,0.49136069114470843,0.050239234449760764,0.9164835164835164,65.41,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998
JDMT,20180411,1300,26.98,-80.11,2,201804000000.0,4,13,Spring,64.0686,26.42448,7.39722,14,10.0,1018.2,24,2018-04-11 13:00:00,2018-04-11 13:00:00,741,804,141,741,804,141,41.77,0.167,2.5,0.311,0,0.12,26.98,-80.11,2018-04-11 13:00:00,1.0,1.0,0.1902834008097166,48.23,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998
JDMT,20180411,1400,26.98,-80.11,2,201804000000.0,4,14,Spring,59.93042,27.76894,12.98127,14,10.0,1018.2,21,2018-04-11 14:00:00,2018-04-11 14:00:00,551,744,121,551,744,121,54.74,0.153,2.2,0.312,0,0.12,26.98,-80.11,2018-04-11 14:00:00,1.0,1.0,0.21960072595281308,35.26,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
JDMT,20180411,1500,26.98,-80.11,2,201804000000.0,4,15,Spring,52.74048,29.02275,11.89999,14,10.0,1017.9,22,2018-04-11 15:00:00,2018-04-11 15:00:00,326,614,96,326,614,96,68.03,0.146,1.9,0.313,0,0.12,26.98,-80.11,2018-04-11 15:00:00,1.0,1.0,0.294478527607362,21.97,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998
